set_id,set_number,set_name,theme,release_year,msrp_usd,start_date,end_date,observation_months,start_price_usd,price_12m_usd,price_24m_usd,roi_12m_pct,roi_24m_pct,annualized_roi_pct,max_drawdown_pct,win_12m,win_24m,source_dataset,pattern_tags
8080,,Undersea Explorer,Atlantis,2010,39.9900,2018-01-01,2019-04-01,16,39.0700,46.0700,,17.9166,,,-16.3809,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8081,,Extreme Cruiser,Technic,2011,59.9000,2018-01-01,2019-04-01,16,105.5300,115.2000,,9.1633,,,-6.9204,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8083,,Rebel Trooper Battle Pack,Star Wars,2010,11.9900,2018-01-01,2019-04-01,16,15.4200,15.6000,,1.1673,,,-18.5963,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8084,,Snowtrooper Battle Pack,Star Wars,2010,11.9900,2018-01-01,2019-04-01,16,21.4700,18.6000,,-13.3675,,,-33.1492,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8085,,Freeco Speeder,Star Wars,2010,24.9900,2018-01-01,2019-04-01,16,20.5300,24.0000,,16.9021,,,-9.3659,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8086,,Droid Tri-Fighter,Star Wars,2010,24.9900,2018-01-01,2019-04-01,16,26.9300,33.6700,,25.0278,,,-30.2112,1,,mendeley_whole_2018_2019,"[""franchise_power""]"
8087,,TIE Defender,Star Wars,2010,49.9900,2018-01-01,2019-04-01,16,86.2000,80.0700,,-7.1114,,,-14.9774,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8088,,ARC70 Starfighter,Star Wars,2010,59.9900,2018-01-01,2019-04-01,16,130.4700,104.0000,,-20.2882,,,-28.6656,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8089,,Hoth Wampa Cave,Star Wars,2010,39.9900,2018-01-01,2019-04-01,16,63.0500,55.6000,,-11.8160,,,-33.2752,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8091,,Republic Swamp Speeder,Star Wars,2010,29.9900,2018-01-01,2019-04-01,16,28.7300,25.2700,,-12.0432,,,-23.1529,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8092,,Luke’s Landspeeder,Star Wars,2010,24.9900,2018-01-01,2019-04-01,16,31.1900,28.9300,,-7.2459,,,-29.1201,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8093,,Plo Koon’s Jedi Starfighter,Star Wars,2010,24.9900,2018-01-01,2019-04-01,16,38.5300,25.9300,,-32.7018,,,-42.2525,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8095,,General Grievous' Starfighter,Star Wars,2010,49.9900,2018-01-01,2019-04-01,16,79.8000,75.6700,,-5.1754,,,-22.3935,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8096,,Emperor Palpatine’s Shuttle,Star Wars,2010,59.9900,2018-01-01,2019-04-01,16,58.0700,72.6700,,25.1421,,,-20.9525,1,,mendeley_whole_2018_2019,"[""franchise_power""]"
8097,,Slave I,Star Wars,2010,79.9900,2018-01-01,2019-04-01,16,115.9300,144.6000,,24.7304,,,-31.9831,1,,mendeley_whole_2018_2019,"[""franchise_power""]"
8098,,Clone Turbo Tank,Star Wars,2010,119.9900,2018-01-01,2019-04-01,16,126.3300,131.9300,,4.4328,,,-10.1126,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8099,,Midi-Scale Imperial Star Destroyer,Star Wars,2010,39.9900,2018-01-01,2019-04-01,16,56.5300,63.6000,,12.5066,,,-22.8409,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8109,,Flatbed Truck,Technic,2011,99.9900,2018-01-01,2019-04-01,16,239.7300,243.8700,,1.7269,,,-5.1725,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8110,,Unimog U400,Technic,2011,199.9900,2018-01-01,2019-04-01,16,226.0000,209.4700,,-7.3142,,,-15.1741,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8128,,Cad Bane’s Speeder,Star Wars,2010,49.9900,2018-01-01,2019-04-01,16,41.2000,38.6000,,-6.3107,,,-28.6062,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8129,,AT-AT Walker,Star Wars,2010,109.9900,2018-01-01,2019-04-01,16,252.8700,228.0700,,-9.8074,,,-26.4721,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
8145,,Ferrari 599 GTB Fiorano 1:10,Racers,2007,109.9900,2018-01-01,2019-04-01,16,450.0000,474.5000,,5.4444,,,-12.8346,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8169,,Lamborghini Gallardo LP 560-4,Racers,2009,39.9900,2018-01-01,2019-04-01,16,199.7300,187.5300,,-6.1082,,,-12.0732,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8188,,Fire Blaster,Power miners,2010,9.9900,2018-01-01,2019-04-01,16,20.2700,20.3300,,0.2960,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8189,,Magma Mech,Power miners,2010,19.9900,2018-01-01,2019-04-01,16,35.1300,30.4700,,-13.2650,,,-22.4891,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8190,,Claw Catcher,Power miners,2010,34.9900,2018-01-01,2019-04-01,16,44.7300,44.8000,,0.1565,,,-18.5861,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8191,,Lavatraz,Power miners,2010,49.9900,2018-01-01,2019-04-01,16,65.1100,61.4000,,-5.6980,,,-23.8623,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8200,,Radiator Springs Lightning McQueen,Cars,2011,6.9900,2018-01-01,2019-04-01,16,17.9300,17.8700,,-0.3346,,,-15.6163,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8201,,Classic Mater,Cars,2011,6.9900,2018-01-01,2019-04-01,16,22.1300,17.3300,,-21.6900,,,-27.0259,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8206,,Tokyo Pit Stop,Cars,2011,14.9900,2018-01-01,2019-04-01,16,20.2000,16.7300,,-17.1782,,,-33.6364,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8214,,Lamborghini Polizia,Racers,2010,109.8000,2018-01-01,2019-04-01,16,165.6000,164.4000,,-0.7246,,,-6.1269,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8236,,Bike Burner,Technic,2000,5.9900,2018-01-01,2019-04-01,16,11.0000,13.6700,,24.2727,,,0.0000,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
8237,,Formula Force,Technic,2000,9.9900,2018-01-01,2019-04-01,16,19.6700,16.4400,,-16.4209,,,-23.7417,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8238,,Dueling Dragsters,Technic,2000,17.9900,2018-01-01,2019-04-01,16,20.8300,21.1300,,1.4402,,,-8.1133,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8240,,Slammer Stunt Bike,Technic,2001,14.9900,2018-01-01,2019-04-01,16,11.0000,13.8600,,26.0000,,,-13.4476,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
8242,,Slammer Turbo,Technic,2001,19.9900,2018-01-01,2019-04-01,16,22.3300,21.7300,,-2.6870,,,-11.0134,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8256,,Go-Kart,Technic,2009,14.9900,2018-01-01,2019-04-01,16,31.5000,26.1400,,-17.0159,,,-25.0904,0,,mendeley_whole_2018_2019,"[""adult_display""]"
8258,,Crane Truck,Technic,2009,149.9900,2018-01-01,2019-04-01,16,378.2700,283.9300,,-24.9399,,,-32.8145,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8259,,Mini Bulldozer,Technic,2009,9.9900,2018-01-01,2019-04-01,16,30.5700,23.1300,,-24.3376,,,-26.7110,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8260,,Tractor,Technic,2009,9.9900,2018-01-01,2019-04-01,16,32.2500,26.1100,,-19.0388,,,-19.0388,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8261,,Rally Truck,Technic,2009,19.9900,2018-01-01,2019-04-01,16,22.8900,30.2700,,32.2412,,,-3.3861,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
8262,,Quad-Bike,Technic,2009,39.9900,2018-01-01,2019-04-01,16,30.7000,38.3300,,24.8534,,,-3.1294,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
8263,,Snow Groomer,Technic,2009,49.9900,2018-01-01,2019-04-01,16,145.8900,125.2700,,-14.1339,,,-22.7295,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8264,,Hauler,Technic,2009,69.9900,2018-01-01,2019-04-01,16,170.1500,140.4700,,-17.4434,,,-18.3931,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8265,,Front Loader,Technic,2009,79.9900,2018-01-01,2019-04-01,16,200.0000,140.8000,,-29.6000,,,-40.8350,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8270,,Rough Terrain Crane,Technic,2007,9.9900,2018-01-01,2019-04-01,16,23.6700,22.3800,,-5.4499,,,-10.0549,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8271,,Wheel Loader,Technic,2007,19.9900,2018-01-01,2019-04-01,16,33.5700,152.8000,,355.1683,,,-5.6741,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
8272,,Snowmobile,Technic,2007,29.9900,2018-01-01,2019-04-01,16,59.8800,65.0700,,8.6673,,,-9.3769,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8273,,Off Road Truck,Technic,2007,49.9900,2018-01-01,2019-04-01,16,107.6700,75.9200,,-29.4883,,,-36.7233,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8274,,Combine Harvester,Technic,2007,69.9900,2018-01-01,2019-04-01,16,276.7500,272.2200,,-1.6369,,,-5.6405,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8275,,Motorized Bulldozer,Technic,2007,149.9900,2018-01-01,2019-04-01,16,555.1000,532.0700,,-4.1488,,,-10.2072,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8281,,Mini Tractor,Technic,2006,9.9900,2018-01-01,2019-04-01,16,34.5000,34.6000,,0.2899,,,-11.5942,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8282,,Quad Bike,Technic,2006,19.9900,2018-01-01,2019-04-01,16,22.4200,24.4700,,9.1436,,,-5.0401,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8283,,Telehandler,Technic,2006,29.9900,2018-01-01,2019-04-01,16,39.0000,33.7500,,-13.4615,,,-13.4615,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8284,,Dune Buggy / Tractor,Technic,2006,59.9900,2018-01-01,2019-04-01,16,99.4000,88.9000,,-10.5634,,,-10.5634,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8285,,Tow Truck,Technic,2006,119.9900,2018-01-01,2019-04-01,16,281.6700,277.5300,,-1.4698,,,-8.8863,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8287,,Motor Box,Technic,2006,29.9900,2018-01-01,2019-04-01,16,145.0700,128.2000,,-11.6289,,,-25.8779,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8288,,Crawler Crane,Technic,2006,49.9900,2018-01-01,2019-04-01,16,295.3000,242.2000,,-17.9817,,,-31.7067,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8289,,Fire Truck,Technic,2006,74.9900,2018-01-01,2019-04-01,16,122.0000,118.0000,,-3.2787,,,-13.6220,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8290,,Mini Forklift,Technic,2008,7.9900,2018-07-01,2019-04-01,10,24.0000,,,,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8291,,Dirt Bike,Technic,2008,24.9900,2018-01-01,2019-04-01,16,57.3300,51.7300,,-9.7680,,,-10.0973,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8292,,Cherry Picker,Technic,2008,59.9900,2018-01-01,2019-04-01,16,136.2900,121.0000,,-11.2187,,,-20.7203,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8294,,Excavator,Technic,2008,59.9900,2018-01-01,2019-04-01,16,175.0000,34.6100,,-80.2229,,,-80.7257,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8295,,Telescopic Handler,Technic,2008,89.9900,2018-01-01,2019-04-01,16,180.6700,150.4700,,-16.7156,,,-21.4037,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8296,,Dune Buggy,Technic,2008,19.9900,2018-01-01,2019-04-01,16,35.2500,26.2900,,-25.4184,,,-27.1773,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8297,,Off-Roader,Technic,2008,119.9900,2018-01-01,2019-04-01,16,206.7800,163.8000,,-20.7854,,,-25.0750,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8353,,Slammer Rhino,Racers,2003,19.9900,2018-01-01,2019-04-01,16,8.0000,15.0000,,87.5000,,,0.0000,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
8354,,Exo Force Bike,Racers,2003,9.9900,2018-04-01,2019-04-01,13,20.0000,14.6700,,-26.6500,,,-26.6500,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8356,,Jungle Monster,Racers,2003,14.9900,2018-01-01,2019-04-01,16,14.0000,14.0000,,0.0000,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8357,,Zonic Strike,Racers,2003,14.9900,2018-01-01,2019-04-01,16,25.5000,27.0000,,5.8824,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8396,,Soldier’s Arsenal,Pirates,2009,3.9900,2018-01-01,2019-04-01,16,14.0000,11.5300,,-17.6429,,,-20.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8397,,Pirate Survival,Pirates,2009,3.9900,2018-01-01,2019-04-01,16,15.5000,15.9200,,2.7097,,,-6.9051,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8398,,BBQ Stand,City,2009,3.9900,2018-01-01,2019-04-01,16,9.2700,10.3300,,11.4347,,,-10.0665,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8399,,K-9 Bot,Space,2009,3.9900,2018-01-01,2019-04-01,16,9.2700,10.3300,,11.4347,,,-3.8722,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
8400,,Space Speeder,Space,2009,3.9900,2018-09-01,2019-04-01,8,17.0000,,,,,,-15.7530,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
8401,,City Mini-Figure Collection,City,2009,9.9900,2018-01-01,2019-04-01,16,16.9300,17.2000,,1.5948,,,-15.9239,0,,mendeley_whole_2018_2019,"[""series_completism""]"
8402,,Sports Car,City,2009,9.9900,2018-01-01,2019-04-01,16,12.8000,11.0000,,-14.0625,,,-33.3562,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8403,,City House,City,2010,39.9900,2018-01-01,2019-04-01,16,72.7700,55.4700,,-23.7735,,,-32.5684,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8404,,Public Transport,City,2010,99.9900,2018-01-01,2019-04-01,16,134.5300,101.2000,,-24.7751,,,-35.1832,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8415,,Dump Truck,Technic,2005,29.9900,2018-01-01,2019-04-01,16,80.0000,54.0000,,-32.5000,,,-32.5000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8416,,Fork-Lift,Technic,2005,69.9900,2018-01-01,2019-04-01,16,148.6300,129.0000,,-13.2073,,,-16.8405,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8418,,Mini Loader,Technic,2005,5.9900,2018-01-01,2019-04-01,16,35.0000,35.0000,,0.0000,,,-26.4286,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8419,,Excavator,Technic,2005,19.9900,2018-01-01,2019-04-01,16,38.5000,40.0000,,3.8961,,,-16.6667,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8420,,Street Bike,Technic,2005,49.9900,2018-01-01,2019-04-01,16,139.2200,99.9300,,-28.2215,,,-34.7113,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8421,,Mobile Crane,Technic,2005,149.9900,2018-01-01,2019-04-01,16,266.5000,181.4500,,-31.9137,,,-38.2255,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8423,,World Grand Prix Racing Rivalry,Cars,2011,14.9900,2018-01-01,2019-04-01,16,37.4700,31.6700,,-15.4790,,,-15.6142,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8424,,Mater’s Spy Zone,Cars,2011,14.9900,2018-01-01,2019-04-01,16,22.2700,18.3300,,-17.6920,,,-28.3627,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8426,,Escape at Sea,Cars,2011,15.9900,2018-01-01,2019-04-01,16,25.0000,21.2700,,-14.9200,,,-28.0072,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8430,,Mag Wheel Master,Technic,2002,34.9900,2018-08-01,2019-04-01,9,35.0000,,,,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8433,,Cool Movers,Technic,2004,12.9900,2018-01-01,2019-04-01,16,33.5000,33.5000,,0.0000,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8434,,Aircraft,Technic,2004,34.9900,2018-01-01,2019-04-01,16,16.0000,39.0000,,143.7500,,,-15.7568,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
8435,,4WD,Technic,2004,49.9900,2018-01-01,2019-04-01,16,79.7100,82.3300,,3.2869,,,-8.1044,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8436,,Truck,Technic,2004,89.9900,2018-01-01,2019-04-01,16,151.2900,117.2700,,-22.4866,,,-22.4866,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8438,,Pneumatic Crane Truck,Technic,2003,84.9900,2018-01-01,2019-04-01,16,95.0000,86.1300,,-9.3368,,,-20.3474,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8441,,Fork-Lift Truck,Technic,2003,5.9900,2018-03-01,2019-04-01,14,26.0000,27.8000,,6.9231,,,-15.3846,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8451,,Dump Truck,Technic,2003,19.9900,2018-01-01,2019-04-01,16,29.6700,37.5400,,26.5251,,,-1.6249,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
8453,,Front-End Loader,Technic,2003,19.9900,2018-01-01,2019-04-01,16,36.0000,36.6000,,1.6667,,,-0.1644,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8454,,Rescue Truck,Technic,2003,69.9900,2018-01-01,2019-04-01,16,60.0000,60.0000,,0.0000,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8455,,Back-Hoe,Technic,2003,99.9900,2018-01-01,2019-04-01,16,257.4300,201.6700,,-21.6603,,,-29.4294,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8457,,Power Puller,Technic,2000,99.9900,2018-01-01,2019-04-01,16,186.0000,209.8600,,12.8280,,,-2.6939,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8458,,Silver Champion,Technic,2000,169.9900,2018-01-01,2019-04-01,16,376.0000,209.1400,,-44.3777,,,-44.3777,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8461,,Williams F1 Team Racer,Racers,2002,129.9900,2018-06-01,2019-04-01,11,117.0000,,,,,,-6.6322,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8464,,Pneumatic Front-End Loader,Technic,2001,69.9900,2018-06-01,2019-04-01,11,15.0000,,,,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8465,,Extreme Off-Roader,Technic,2001,39.9900,2018-01-01,2019-04-01,16,48.0000,71.0000,,47.9167,,,0.0000,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
8466,,4X4 Off-Roader,Technic,2001,119.9900,2018-01-01,2019-04-01,16,170.2500,132.4000,,-22.2320,,,-28.1424,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8484,,Ultimate Build Lightning McQueen,Cars,2011,29.9900,2018-01-01,2019-04-01,16,78.6000,58.0000,,-26.2087,,,-31.4631,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8486,,Mack’s Team Truck,Cars,2011,39.9900,2018-01-01,2019-04-01,16,117.9300,93.4000,,-20.8005,,,-20.9107,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8487,,Flo’s V8 Cafe,Cars,2011,59.9900,2018-01-01,2019-04-01,16,91.1300,100.0700,,9.8102,,,-18.7205,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8509,,Swamp,Technic,2000,5.9900,2018-01-01,2019-04-01,16,13.0000,15.3300,,17.9231,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8510,,Lava,Technic,2000,5.9900,2018-01-01,2019-04-01,16,16.0000,18.7500,,17.1875,,,-13.6000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8511,,Frost,Technic,2000,5.9900,2018-01-01,2019-04-01,16,19.0000,11.5000,,-39.4737,,,-39.4737,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8512,,Onyx,Technic,2000,5.9900,2018-01-01,2019-04-01,16,19.0000,16.3300,,-14.0526,,,-14.0526,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8513,,Dust,Technic,2000,5.9900,2018-01-01,2019-04-01,16,15.5000,13.6700,,-11.8065,,,-11.8065,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8514,,Power,Technic,2000,5.9900,2018-01-01,2019-04-01,16,15.0000,13.6700,,-8.8667,,,-11.8065,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8521,,Flare,Technic,2000,5.9900,2018-07-01,2019-04-01,10,10.0000,,,,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8522,,Spark,Technic,2000,5.9900,2018-01-01,2019-04-01,16,22.0000,20.2500,,-7.9545,,,-7.9545,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8523,,Blaster,Technic,2000,14.9900,2018-01-01,2019-04-01,16,22.4300,25.4700,,13.5533,,,-8.2490,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8525,,Masks,Bionicle,2001,1.9900,2018-01-01,2019-04-01,16,22.8600,28.2900,,23.7533,,,-7.5678,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
8531,,Pohatu,Bionicle,2001,6.9900,2018-01-01,2019-04-01,16,22.3800,22.3800,,0.0000,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8532,,Onua,Bionicle,2001,6.9900,2018-01-01,2019-04-01,16,24.2900,24.2900,,0.0000,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8533,,Gali,Bionicle,2001,6.9900,2018-01-01,2019-04-01,16,18.0000,17.2000,,-4.4444,,,-4.4444,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8534,,Tahu,Bionicle,2001,6.9900,2018-01-01,2019-04-01,16,32.6000,32.6000,,0.0000,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8535,,Lewa,Bionicle,2001,6.9900,2018-01-01,2019-04-01,16,21.4000,19.6700,,-8.0841,,,-12.4766,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8536,,Kopaka,Bionicle,2001,6.9900,2018-01-01,2019-04-01,16,33.6700,46.8700,,39.2040,,,0.0000,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
8537,,Nui-Rama,Bionicle,2001,14.9900,2018-01-01,2019-04-01,16,27.2000,29.9000,,9.9265,,,-1.8598,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8538,,Muaka & Kane-ra,Bionicle,2001,69.9900,2018-01-01,2019-04-01,16,76.8000,93.3300,,21.5234,,,-16.1211,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
8539,,Manas,Bionicle,2001,89.9900,2018-01-01,2019-04-01,16,103.6000,125.5300,,21.1680,,,-1.2778,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
8540,,Vakama,Bionicle,2001,2.9900,2018-01-01,2019-04-01,16,11.2000,12.3800,,10.5357,,,-2.1809,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8541,,Matau,Bionicle,2001,2.9900,2018-01-01,2019-04-01,16,15.3300,11.4000,,-25.6360,,,-29.3542,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8542,,Onewa,Bionicle,2001,2.9900,2018-01-01,2019-04-01,16,11.8600,12.3300,,3.9629,,,-10.2867,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8543,,Nokama,Bionicle,2001,2.9900,2018-01-01,2019-04-01,16,16.5000,15.4000,,-6.6667,,,-11.7576,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8544,,Nuju,Bionicle,2001,2.9900,2018-01-01,2019-04-01,16,13.6700,11.7100,,-14.3380,,,-14.8364,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8545,,Whenua,Bionicle,2001,2.9900,2018-01-01,2019-04-01,16,34.5000,35.4200,,2.6667,,,-5.1304,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8548,,Nui-Jaga,Bionicle,2001,34.9900,2018-01-01,2019-04-01,16,52.2500,49.8700,,-4.5550,,,-11.6695,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8549,,Tarakava,Bionicle,2001,49.9900,2018-01-01,2019-04-01,16,69.4000,55.2700,,-20.3602,,,-20.7493,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8550,,Gahlok Va,Bionicle,2002,2.9900,2018-01-01,2019-04-01,16,10.0000,10.7800,,7.8000,,,-3.2316,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
8551,,Kohrak Va,Bionicle,2002,2.9900,2018-01-01,2019-04-01,16,10.7500,10.9300,,1.6744,,,-2.5271,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
